,mfcc,mfcc.1,mfcc.2,mfcc.3,mfcc.4,mfcc.5,mfcc.6,mfcc.7,mfcc.8,mfcc.9,mfcc.10,mfcc.11,mfcc.12,mfcc.13,mfcc.14,mfcc.15,mfcc.16,mfcc.17,mfcc.18,mfcc.19,mfcc.20,mfcc.21,mfcc.22,mfcc.23,mfcc.24,mfcc.25,mfcc.26,mfcc.27,mfcc.28,mfcc.29,mfcc.30,mfcc.31,mfcc.32,mfcc.33,mfcc.34,mfcc.35,mfcc.36,mfcc.37,mfcc.38,mfcc.39,mfcc.40,mfcc.41,mfcc.42,mfcc.43,mfcc.44,mfcc.45,mfcc.46,mfcc.47,mfcc.48,mfcc.49,mfcc.50,mfcc.51,mfcc.52,mfcc.53,mfcc.54,mfcc.55,mfcc.56,mfcc.57,mfcc.58,mfcc.59,mfcc.60,mfcc.61,mfcc.62,mfcc.63,mfcc.64,mfcc.65,mfcc.66,mfcc.67,mfcc.68,mfcc.69,mfcc.70,mfcc.71,mfcc.72,mfcc.73,mfcc.74,mfcc.75,mfcc.76,mfcc.77,mfcc.78,mfcc.79,mfcc.80,mfcc.81,mfcc.82,mfcc.83,mfcc.84,mfcc.85,mfcc.86,mfcc.87,mfcc.88,mfcc.89,mfcc.90,mfcc.91,mfcc.92,mfcc.93,mfcc.94,mfcc.95,mfcc.96,mfcc.97,mfcc.98,mfcc.99,mfcc.100,mfcc.101,mfcc.102,mfcc.103,mfcc.104,mfcc.105,mfcc.106,mfcc.107,mfcc.108,mfcc.109,mfcc.110,mfcc.111,mfcc.112,mfcc.113,mfcc.114,mfcc.115,mfcc.116,mfcc.117,mfcc.118,mfcc.119,mfcc.120,mfcc.121,mfcc.122,mfcc.123,mfcc.124,mfcc.125,mfcc.126,mfcc.127,mfcc.128,mfcc.129,mfcc.130,mfcc.131,mfcc.132,mfcc.133,mfcc.134,mfcc.135,mfcc.136,mfcc.137,mfcc.138,mfcc.139,track_genre_top
73486,11.963829994,5.2546095848,6.0866355896,0.8405174613,0.28116384149,-0.37109699845,-0.367662251,0.030851900578,-0.21999505162,0.50788062811,0.43100148439,0.42370438576,0.51427328587,-0.083681203425,0.24364262819,-0.026806628332,0.10107646137,0.13047216833,0.860927701,0.48316076398,-14.010075569,226.40686035,57.380901337,80.560592651,70.125976562,63.799308777,37.126941681,41.893367767,35.566940308,41.184860229,39.93983078,45.551685333,30.817451477,26.218530655,24.669776917,26.11138916,15.265028954,11.674287796,23.745323181,22.350063324,-150.90393066,164.07943726,-56.802135468,20.016906738,21.641359329,35.08506012,-6.7067351341,9.2049703598,7.707198143,11.590867043,0.66874760389,8.0287466049,3.1978645325,-2.2758250237,-0.33371207118,3.0516006947,-5.3646855354,-8.312997818,2.5237078667,-0.84410941601,-134.2436676,166.38821411,-59.201118469,20.778846741,18.01465416,35.525253296,-7.9719004631,9.1487855911,8.0058765411,11.653671265,0.86766159534,7.887840271,3.5385966301,-2.2735359669,-0.30461084843,3.1211309433,-5.2117404938,-8.4173145294,2.9792547226,-0.72791779041,-540.39031982,-11.112784386,-115.24319458,-30.618215561,-19.966367722,-3.2729508877,-40.402923584,-21.367053986,-27.608819962,-21.944623947,-30.418729782,-17.13807106,-25.986078262,-27.302045822,-25.801734924,-23.738344193,-29.087062836,-31.595041275,-25.696647644,-27.701078415,-3.1773087978,-1.6755447388,1.8846108913,-0.31496876478,0.86094707251,-0.18768906593,0.39787015319,0.23588140309,-0.20930896699,-0.028933273628,-0.064895406365,0.21301706135,-0.35041901469,-0.030262185261,-0.10693818331,-0.046975661069,-0.1912612021,-0.0023706257343,-0.58719229698,-0.17800506949,75.725708008,33.459095001,20.764873505,11.630710602,15.094572067,10.430418015,12.715641022,9.2324371338,9.2223701477,6.8826217651,7.8594584465,6.3739118576,7.1126079559,7.0112400055,6.5197401047,5.9735970497,5.6898589134,5.6729154587,7.0503764153,5.4883308411,Rock
73494,6.670548439,-0.84196919203,2.8024907112,3.0903074741,0.92829728127,0.81861352921,1.8225628138,0.13504520059,0.079125329852,0.12658034265,-0.014305282384,0.05953187868,0.024404123425,0.50179892778,0.52965152264,0.5713968277,0.20227010548,0.14886257052,0.18659844995,0.31892356277,-64.301528931,189.77767944,35.583789825,86.408439636,26.11668396,59.907726288,21.467033386,45.244026184,12.576019287,39.561153412,15.254845619,31.051864624,16.82339859,33.941112518,24.165914536,24.471256256,23.859527588,18.041193008,27.471498489,13.242964745,-167.6545105,112.95709991,-29.609632492,42.541820526,-18.222818375,28.998540878,-21.23777771,19.094743729,-15.852343559,14.489117622,-12.234722137,5.6835050583,-7.579867363,3.1308629513,-3.2729170322,-4.3943939209,-2.0578656197,-7.8499851227,2.1864635944,-10.009256363,-156.44087219,107.31472015,-26.871068954,44.22379303,-17.867589951,29.710466385,-21.522724152,19.099021912,-15.987483978,14.590744019,-12.274569511,5.6096992493,-7.4570322037,2.8710963726,-3.1424160004,-4.3891758919,-1.7933318615,-7.8114705086,2.2309010029,-9.9499092102,-584.6897583,-6.3060667799e-14,-116.44159698,-10.161325455,-68.24080658,-7.5662016869,-47.343135834,-8.0885896683,-44.370193481,-14.917829514,-41.853675842,-17.029569626,-35.567901611,-19.611099243,-28.293483734,-29.02166748,-30.47281456,-31.602394104,-21.829334259,-35.330291748,-2.170224905,0.36669871211,-1.1668006182,-1.2837942839,-0.2468277961,-0.5785625577,0.62743133307,-0.017094150186,0.16738118231,-0.1501236558,0.018649702892,0.080605953932,-0.078013785183,0.30285692215,-0.038738586009,0.040537070483,-0.23015594482,-0.013913924806,-0.013925893232,-0.055503111333,55.153697968,28.019161224,17.108947754,11.178031921,12.091727257,8.313117981,8.1104698181,6.629509449,7.5359811783,6.4415602684,6.7253770828,5.5930514336,6.0837407112,5.7040758133,5.8691635132,5.730483532,5.9254670143,5.5173830986,5.4082694054,5.3827505112,Experimental
73495,2.9648852348,2.6063928604,0.81133335829,-0.17281118035,-0.18667091429,0.60252165794,0.092890202999,-0.11746411771,0.017638947815,0.16523568332,0.084913052619,-0.18221229315,0.66856122017,1.4349228144,0.46771714091,0.31568682194,1.2837326527,0.2434989661,1.1532440186,0.24564890563,22.459554672,238.75544739,57.834449768,85.788345337,37.919712067,43.679710388,30.42782402,33.979011536,25.042314529,34.90430069,26.241340637,29.407009125,21.22151947,26.037332535,24.994670868,27.774435043,36.11523819,35.523956299,31.68444252,24.479276657,-131.22958374,156.64558411,-3.0534381866,32.057121277,1.2655835152,1.5637146235,-3.4057078362,2.8497576714,-4.99325037,2.4176340103,-3.3558921814,2.4396352768,-4.6634554863,0.32106727362,-5.2347650528,0.95459163189,-4.2374072075,0.69804161787,-3.1096189022,0.081088021398,-115.87060547,154.18623352,0.77855283022,34.058895111,1.0276905298,2.1408069134,-3.4075553417,3.429792881,-5.0208849907,2.5811707973,-3.4071438313,2.620650053,-4.318789959,1.4547015429,-5.2510743141,0.91527539492,-4.6949877739,1.348267436,-3.3318533897,0.3950137198,-491.19003296,-3.6415315208e-14,-85.459182739,-29.944503784,-38.293399811,-44.583534241,-32.501205444,-28.395582199,-29.375469208,-27.70473671,-27.751409531,-25.393144608,-41.612033844,-45.114200592,-32.287117004,-30.040138245,-26.885986328,-34.539962769,-33.946624756,-26.679792404,-1.2681587934,-0.60840445757,-0.97651487589,-0.44028422236,0.034531548619,-0.51197576523,0.052513964474,-0.21122699976,0.072067826986,-0.060345247388,0.10061766207,-0.13408240676,-0.38212910295,-0.91481125355,-0.039823979139,0.019068494439,0.59627741575,-0.25002679229,0.36001637578,-0.25650012493,77.825065613,32.387176514,24.658231735,18.232246399,10.244909286,12.070995331,7.4428877831,8.7061805725,6.7705125809,7.1290845871,6.3721747398,7.5883450508,7.1482572556,8.8949918747,6.7024970055,6.659412384,6.7363157272,8.1552114487,6.9021320343,6.3489236832,Instrumental
73519,20.659881592,1.5189497471,1.2515574694,3.4087760448,1.8583953381,0.64073878527,0.56484252214,-0.59260445833,0.35273876786,-0.29121553898,0.010522002354,-0.330396384,0.04792072624,-0.096699118614,0.75150430202,2.2208535671,2.0033686161,0.97428619862,0.050082631409,0.10317758471,28.731384277,249.24456787,45.132675171,84.675926208,59.06937027,61.941776276,36.487758636,39.219615936,26.55737114,33.351306915,17.782722473,24.110351562,21.424430847,22.47914505,20.147089005,14.051890373,14.778820038,15.04668045,17.598611832,15.131311417,-50.414482117,162.28721619,-38.497261047,30.755245209,-7.6730484962,27.868997574,-20.312265396,9.3606204987,-14.086997032,9.9995670319,-10.071266174,-1.0104097128,-5.5145792961,2.142015934,0.2045674175,-4.2709364891,-6.6501765251,-3.0942940712,-2.4891200066,-6.2831635475,-31.232553482,155.52035522,-38.0666008,30.36876297,-11.206945419,30.451787949,-23.650310516,10.499521255,-15.788777351,10.66073513,-11.018169403,-0.75593221188,-5.657418251,2.1673913002,0.25892427564,-3.9538195133,-6.5827531815,-2.8997180462,-2.5534908772,-6.2063231468,-518.96166992,-6.2172489378999994e-15,-94.443504333,-31.087366104,-40.422058105,-18.652793884,-50.743183136,-20.745573044,-43.335945129,-23.073301315,-33.006984711,-24.85840416,-28.159381866,-16.564273834,-27.116960526,-41.537410736,-38.620769501,-33.389961243,-21.850711823,-26.904829025,-4.0432276726,0.077231675386,0.45960938931,-0.51213103533,1.3796701431,-0.92759698629,0.90828293562,-0.31194269657,0.67790192366,-0.27460983396,0.45927339792,-0.025491602719,0.19509398937,-0.031017167494,-0.27259224653,-0.67514663935,-0.519536376,-0.43162125349,0.0025190750603,-0.080410845578,69.55078125,35.455307007,18.408103943,11.687608719,15.089735031,12.568813324,14.135460854,9.9585285187,10.615213394,8.528840065,8.3823404312,7.6049103737,6.3214650154,5.394985199,5.6075081825,6.0065426826,6.3535966873,6.0219240189,5.2771286964,5.3923711777,Rock
73520,16.111881256,1.1292366982,0.54061084986,1.421615243,0.6977686882,2.5928590298,0.022970668972,-0.48904025555,-0.32770308852,-0.37686857581,0.038307636976,0.30287405849,0.58012580872,0.0026341530029,0.4806163609,0.91823881865,1.2711776495,0.80613160133,0.60662579536,1.4656258821,30.09595108,254.3296051,20.953424454,84.11100769,51.428073883,60.713684082,26.815093994,44.196388245,20.529428482,44.341552734,24.424352646,36.509872437,27.502134323,24.105415344,23.714942932,26.70192337,27.052484512,27.834478378,23.750221252,24.131006241,-53.730888367,164.06767273,-42.328365326,31.001621246,-7.3044238091,24.357795715,-19.808820724,7.935444355,-13.90148735,9.4992933273,-9.9021978378,-3.0903270245,-5.8744659424,1.5006482601,-0.50832396746,-4.9852867126,-6.5856919289,-2.1163063049,-1.6246715784,-6.8565020561,-36.893871307,160.87756348,-41.2694664,31.744035721,-10.825595856,27.987123489,-21.471866608,8.5142850876,-14.255573273,9.6181707382,-10.287781715,-2.765073061,-5.8833556175,1.3894927502,-0.5324704051,-5.2073531151,-6.8647384644,-2.5357506275,-1.8195886612,-6.9196548462,-517.62133789,-1.0658141036e-14,-109.34598541,-44.057502747,-53.468738556,-39.758735657,-55.115257263,-29.428012848,-47.348392487,-15.959261894,-38.288295746,-27.325874329,-31.256406784,-18.056898117,-28.203292847,-34.89648819,-39.005367279,-25.479961395,-25.019628525,-31.931303024,-3.3672075272,-0.17387621105,-0.38132557273,-0.61249428988,0.98595458269,-1.4940859079,0.58886998892,-0.15379753709,0.1585932523,-0.0065329163335,0.24717509747,0.21316917241,0.068573281169,0.12474130094,-0.019658358768,0.35578411818,0.4045573771,0.49916273355,0.20310989022,0.27085214853,67.010398865,38.197486877,20.132558823,13.600517273,16.185125351,16.676530838,12.917294502,11.544737816,9.569934845,8.5607557297,7.9272041321,8.689748764,6.2894287109,5.9812793732,5.5868573189,6.7043776512,6.5041103363,6.4980573654,5.8541221619,6.0902805328,Rock
73521,15.020913124,2.2796151638,1.1139712334,3.1910202503,1.1965956688,1.1151573658,0.57159113884,-0.14401061833,0.24698103964,-0.11318253726,1.4065145254,-0.071401871741,0.27527165413,0.34552946687,0.44858911633,0.51171267033,3.623698473,-0.03395582363,0.36840432882,0.021244270727,25.670465469,252.28427124,46.342445374,61.712085724,53.838306427,61.246555328,33.725997925,34.356193542,22.700752258,40.251922607,29.386112213,23.479499817,21.549137115,28.537115097,21.116565704,13.267914772,12.635415077,18.375101089,22.93462944,12.310500145,-54.373943329,167.98406982,-43.571205139,29.762496948,-6.8202786446,26.275241852,-19.552886963,9.2156190872,-15.033761978,9.97772789,-9.8912506104,-1.642331481,-5.2088475227,2.4747748375,-0.11889847368,-4.5888061523,-6.5127959251,-2.1840591431,-2.067848444,-6.6164693832,-33.175067902,163.68132019,-42.74797821,30.097579956,-11.816322327,29.536535263,-23.555049896,10.607873917,-15.813040733,10.467751503,-10.732901573,-1.335059762,-5.700214386,2.2518870831,-0.18112707138,-4.3669686317,-6.2061238289,-2.1418166161,-2.0424273014,-6.562707901,-529.47186279,-2.1316282073e-14,-99.205833435,-37.006275177,-44.265052795,-34.588645935,-48.576698303,-33.455337524,-39.919437408,-19.215211868,-33.4920578,-25.671522141,-26.322469711,-21.521100998,-26.418830872,-28.933031082,-46.672649384,-22.075040817,-23.971881866,-28.788660049,-3.1844000816,-0.067437700927,0.21634474397,-0.88928085566,1.3031555414,-1.1160763502,1.0787624121,-0.45053946972,0.4144308567,-0.21081824601,0.71393465996,-0.10993015021,0.40085050464,0.21578121185,-0.043751887977,-0.37108877301,-0.90585649014,-0.033616583794,0.13471485674,-0.061883438379,69.543319702,33.367202759,18.123756409,11.561956406,17.907253265,13.702451706,14.850661278,10.075785637,9.1184167862,8.1989269257,8.3448448181,7.0038676262,6.5689425468,5.6989116669,5.3827300072,5.8216557503,6.2254686356,5.885078907,5.4782209396,5.1715369225,Rock
73522,5.7458677292,0.0025362800807,0.2174796164,1.9369665384,-0.12805436552,0.56352829933,-0.66674560308,-0.5395810008,0.41468951106,-0.53755313158,-0.22341445088,-0.36074179411,0.25768467784,0.27131807804,0.35097104311,2.1841974258,2.4286048412,0.93292361498,0.20037461817,-0.0087086819112,30.664136887,253.3591156,21.054840088,82.604644775,56.56646347,62.881534576,24.28130722,39.833583832,34.235694885,38.277179718,18.539682388,22.959623337,23.623695374,22.585355759,22.091125488,28.375814438,32.331417084,28.357025146,21.046468735,14.072464943,-63.188899994,174.34324646,-44.448478699,29.119329453,-3.2472243309,21.217737198,-16.826534271,7.6767373085,-10.889104843,9.2499542236,-9.3048219681,-4.1001706123,-5.0698161125,0.82172936201,0.45794436336,-3.2197141647,-4.5946326256,-2.301879406,-1.6609882116,-6.548977375,-40.246822357,167.97129822,-43.856639862,29.683652878,-9.4102554321,25.640100479,-19.836732864,7.979660511,-11.768366814,9.0225477219,-9.6014509201,-3.9264910221,-5.1559844017,1.124129653,0.51821643114,-3.7770307064,-5.3718237877,-2.5182201862,-1.6743583679,-6.5634069443,-517.33123779,-1.5454304503e-13,-113.79808807,-46.523609161,-44.231170654,-43.00302887,-53.042076111,-24.581300735,-42.107433319,-20.36390686,-33.592651367,-36.228981018,-25.916978836,-29.498310089,-25.908248901,-35.698101044,-30.108680725,-23.617153168,-21.96245575,-27.33735466,-1.8619953394,0.24014563859,-0.29045125842,-0.7603328824,0.91589361429,-1.0160371065,0.45058712363,-0.07364602387,0.62071377039,0.050979763269,0.13818891346,-0.090147003531,0.12271143496,-0.28834909201,-0.098224230111,0.88564628363,1.0237113237,0.39597257972,0.030701164156,0.061902161688,64.134040833,36.862060547,17.371910095,13.781983376,18.97545433,17.17464447,14.360323906,10.343263626,10.982917786,9.002161026,7.4787750244,8.1576042175,5.9726638794,6.208881855,5.5246505737,7.0869460106,7.1470513344,6.0599603653,5.1652050018,5.5357484818,Rock
73550,0.38376027346,0.60485625267,-0.65194791555,0.76581805944,-0.29799735546,0.3730879128,-0.24175845087,0.14242456853,-0.0653340891,0.42600831389,0.15254755318,0.22210453451,0.25896412134,0.085160322487,0.0056451852433,0.29692107439,0.25487330556,0.48809227347,0.0058444794267,0.41731894016,45.246986389,231.36795044,101.60738373,127.99262238,99.625953674,85.387039185,53.94852829,56.105892181,57.230186462,39.243598938,33.153671265,33.710479736,41.696056366,31.42580986,29.819343567,37.713623047,33.974636078,34.501602173,35.24980545,30.939889908,-189.94952393,131.30018616,9.1963262558,53.242191315,5.0986847878,30.331609726,2.3315112591,7.8595533371,12.464356422,1.2999082804,-3.1513259411,1.5136107206,1.7554972172,-0.2762286365,-1.4438797235,-0.30292069912,-3.0794918537,1.5087077618,-0.59609287977,-2.3661513329,-180.48602295,136.27209473,9.0601348877,54.272834778,2.7188396454,31.562976837,3.4643042088,7.1955113411,12.348033905,1.2710745335,-2.7774927616,1.5311473608,1.1023552418,-0.081283852458,-1.5348473787,-0.43900388479,-3.3567483425,1.4735524654,-1.0538313389,-2.3989107609,-477.71682739,-35.314315796,-72.572372437,-48.972629547,-66.459472656,-34.574825287,-72.661247253,-35.669750214,-27.708913803,-43.644161224,-47.246463776,-34.56055069,-30.234668732,-36.4985466,-29.198932648,-31.383520126,-33.736633301,-26.644065857,-27.129196167,-30.922405243,-0.37207823992,-0.729837358,0.14392520487,-0.39136058092,0.35114949942,-0.47912278771,-0.30322042108,0.25314128399,0.087198495865,0.040893509984,-0.25101613998,-0.030049266294,0.3612434268,-0.13057760894,0.049882635474,0.095966748893,0.1872330904,0.063962444663,0.29874625802,0.13243456185,96.772659302,38.413154602,27.643032074,21.884002686,24.185617447,15.792834282,18.450040817,11.512361526,12.841586113,10.201569557,9.7887067795,8.7675409317,9.0346403122,8.2954454422,7.5267553329,7.442656517,8.5695858002,8.0939702988,8.4918241501,7.4474554062,Hip-Hop
73551,0.34928768873,1.1801496744,0.47570869327,1.745623827,0.14309978485,0.90129715204,3.9860696793,4.3653769493,0.88287645578,0.94044870138,0.59195882082,2.4866492748,0.96524477005,0.39380738139,0.25706464052,0.72193622589,0.57446146011,0.37993869185,-0.025101687759,0.18219856918,3.2494165897,222.76585388,112.61224365,95.381645203,105.18562317,83.271614075,52.147781372,48.936325073,54.212165833,44.555000305,32.699607849,37.292297363,30.980068207,26.583129883,30.809597015,25.876190186,24.151096344,28.331245422,25.674955368,26.428461075,-196.71191406,120.18767548,7.3345770836,37.319149017,28.970607758,38.324771881,8.7828550339,14.392482758,-0.045308355242,12.019240379,-0.66810911894,8.1313867569,-0.54473775625,0.79692661762,0.36798942089,1.9862689972,-3.7206418514,-0.45045462251,-0.19050471485,3.3979494572,-185.07566833,120.7375412,4.7427802086,39.303649902,27.113445282,39.106536865,9.1781864166,15.874011993,-0.73549664021,11.977425575,-1.6867194176,8.6893758774,-0.58612883091,0.70983558893,0.27385497093,2.1481127739,-3.7172970772,-0.4430103004,0.037423361093,3.0613322258,-486.95632935,-51.566192627,-72.669784546,-77.740623474,-40.989093781,-37.282241821,-69.077735901,-68.841384888,-41.564937592,-30.639520645,-48.168167114,-38.102809906,-35.283374786,-32.848594666,-30.368831635,-30.132938385,-32.944404602,-24.755460739,-22.466905594,-26.251443863,-0.67066150904,-0.48356592655,0.4381583631,-0.66623657942,0.36494466662,-0.63246643543,-1.0210207701,-1.3533059359,0.57471400499,-0.21611754596,0.22062951326,-0.77252233028,-0.045981291682,-0.071585983038,0.086116455495,-0.26394587755,0.013195028529,0.13756918907,0.0047914972529,0.13572868705,96.844451904,37.198001862,26.999761581,19.648427963,21.49738884,16.154632568,12.457437515,12.943549156,10.038375854,8.5513629913,8.8491458893,8.0490951538,6.9211697578,6.8632702827,7.0525164604,6.2528181076,5.7723069191,6.4204916954,6.7582783699,6.5201992989,Hip-Hop
73560,18.451404572,3.8843586445,3.5948252678,1.1388573647,0.92767804861,1.68458426,-0.074203066528,0.17656412721,-0.39051881433,-0.12622694671,0.27001202106,-0.47323647141,-0.10012467206,0.13723579049,-0.099128559232,0.64902043343,0.4393594563,0.060261342674,0.32233002782,0.13389906287,30.911708832,245.4823761,36.623012543,107.4128418,56.052154541,62.349948883,50.495979309,47.188316345,38.279819489,42.601577759,30.742502213,33.167247772,28.195266724,23.801116943,34.613452911,30.903303146,27.700910568,24.078035355,22.090509415,30.888065338,-107.54917145,148.15629578,-58.09406662,55.259101868,-20.43237114,28.174291611,6.9976177216,13.772764206,-0.22077916563,1.5331370831,-0.42256453633,-3.3997805119,0.414506495,0.64421117306,5.8054056168,7.2957353592,3.9576582909,1.8951126337,-0.45386528969,3.506683588,-99.54825592,154.95091248,-56.91261673,56.963794708,-20.558883667,28.98551178,7.1267428398,13.741145134,0.7682710886,1.8608042002,-0.80099320412,-2.665946722,0.28131240606,0.32358857989,5.5276112556,6.9570202827,4.0644106865,1.8608635664,-0.73946321011,3.2812006474,-550.63220215,-29.85607338,-136.70317078,-22.454648972,-66.883995056,-31.641525269,-28.623758316,-18.572761536,-40.696434021,-33.222839355,-35.604278564,-39.171260834,-31.451799393,-17.381210327,-18.379026413,-21.786081314,-27.934446335,-16.947916031,-22.249423981,-20.503540039,-3.4646968842,-1.6554049253,-0.14367157221,-0.72754693031,0.11939891428,-0.74558877945,-0.014804732986,-0.058802623302,-0.2579947412,0.082643344998,0.24132493138,-0.11116306484,0.055072259158,0.3090518713,0.17025099695,-0.01803778857,-0.18194642663,0.13700704277,0.2338963598,0.14757530391,64.675491333,33.611358643,16.516641617,18.359516144,12.671550751,12.18956852,9.4702129364,8.054189682,11.356122971,9.2763280869,8.2864179611,11.451337814,7.6463928223,6.1289625168,7.4945697784,6.6160163879,6.6442909241,5.5711064339,5.9716262817,6.0819797516,Electronic
73561,13.903871536,7.5582532883,-0.40568307042,0.90664029121,0.5564083457,0.016390575096,0.16393168271,-0.091024085879,0.26352757215,0.14009036124,-0.27220672369,-0.33152782917,0.079544886947,-0.11781296134,-0.26471883059,-0.11661394686,0.058038748801,-0.19388395548,-0.33317580819,-0.16359418631,9.5073423386,224.89611816,50.716335297,76.063285828,32.01750946,56.29441452,21.907785416,35.485393524,22.133483887,30.816431046,15.734650612,21.882076263,13.611849785,19.632894516,14.638462067,27.820627213,29.031961441,26.343704224,16.87610817,17.944150925,-140.817276,161.60108948,-5.0801205635,27.032470703,-4.2798528671,14.446084023,-4.9302201271,7.475605011,-1.8056066036,5.7946772575,-3.0984115601,2.1688165665,-2.4541769028,1.3813312054,-1.2340513468,3.789785862,2.0030498505,3.2816696167,-0.57804274559,2.0287601948,-139.75024414,166.60021973,-4.9752635956,26.169836044,-3.6761598587,13.916505814,-4.6746754646,7.3595342636,-2.0662033558,5.8857512474,-2.9591398239,2.2516534328,-2.2465116978,1.4090410471,-1.2606213093,3.4221255779,1.6206554174,3.3611512184,-0.63376164436,2.0150933266,-487.45419312,-9.769962616699999e-15,-50.858959198,-8.9639930725,-47.284313202,-25.853837967,-28.275447845,-18.780153275,-21.750768661,-17.017351151,-24.407815933,-16.019496918,-24.216978073,-18.36643219,-22.419416428,-19.609369278,-21.127737045,-17.000019073,-17.578598022,-15.756976128,-3.0923719406,-2.1093063354,0.16720236838,0.56102323532,-0.23201827705,0.22603327036,-0.14717146754,0.094738297164,0.17877553403,-0.16322566569,-0.13744533062,-0.060683134943,-0.19697983563,-0.03439284116,-0.011438193731,0.146923244,0.25895851851,0.028407854959,-0.048496436328,-0.02773706615,65.737884521,32.466804504,16.958429337,13.429833412,10.903643608,10.769202232,6.5790252686,8.6202926636,6.3740410805,6.0291604996,5.9779262543,5.7032265663,5.0322818756,6.2149085999,5.3665819168,6.8615384102,7.107670784,5.8755145073,5.0847215652,4.9647378922,Electronic
